2021-07-06 15:07:48: File Created
2021-07-09 14:57:11, {"Head Offset":{"px":0.0108319521,"py":0.121407911,"pz":-0.571350634,"rx":337.605042,"ry":187.311127,"rz":359.063171},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:12, {"Head Offset":{"px":0.0110560339,"py":0.12138553,"pz":-0.5714975,"rx":337.5811,"ry":187.353592,"rz":359.021942},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:13, {"Head Offset":{"px":0.0109873172,"py":0.121457249,"pz":-0.5715254,"rx":337.6013,"ry":187.34137,"rz":359.040741},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:14, {"Head Offset":{"px":0.0109157916,"py":0.121468008,"pz":-0.5714363,"rx":337.600769,"ry":187.325912,"rz":359.06015},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:21, {"Head Offset":{"px":0.0108140111,"py":0.121360376,"pz":-0.5715189,"rx":337.58078,"ry":187.32251,"rz":359.063873},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:22, {"Head Offset":{"px":0.0108936634,"py":0.121347666,"pz":-0.5714924,"rx":337.573944,"ry":187.32608,"rz":359.051331},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:22, {"Head Offset":{"px":0.0109384861,"py":0.121448264,"pz":-0.5715109,"rx":337.5902,"ry":187.330811,"rz":359.059875},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:22, {"Head Offset":{"px":0.01088885,"py":0.12136735,"pz":-0.5715072,"rx":337.581573,"ry":187.32428,"rz":359.059418},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:23, {"Head Offset":{"px":0.0109818932,"py":0.12139599,"pz":-0.5714623,"rx":337.5723,"ry":187.342148,"rz":359.048431},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:23, {"Head Offset":{"px":0.0109593887,"py":0.121376291,"pz":-0.571376145,"rx":337.585144,"ry":187.3395,"rz":359.0474},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
